Crime_ID,Crime_Type,Time_of_Happening,Location,Day_of_Week,Severity,Reported_Time,Nearby_Landmark,Frequency_in_Last_30_Days
4308,Honor Killing,18:00,"Mandoli (28.5162, 76.9174)",Sunday,Minor,05:25,School,4
4309,Human Trafficking,01:04,"Nangloi Jat (28.8565, 76.9893)",Tuesday,Moderate,03:54,Park,41
4310,Honor Killing,23:43,"Burari (28.569, 77.281)",Sunday,Moderate,01:44,Temple,19
4311,Stalking,08:19,"Sultan Pur Majra (28.8781, 77.0117)",Sunday,Moderate,10:33,Hospital,18
4312,Dowry Death,15:06,"Bhalswa Jahangir Pur (28.8487, 77.2482)",Saturday,Severe,18:42,Hospital,6
4313,Sexual Harassment,02:19,"Delhi Cantonment (28.7899, 77.0096)",Tuesday,Severe,02:09,Hospital,16
4314,Acid Attack,09:46,"Dallo Pura (28.7507, 77.0761)",Monday,Moderate,05:41,Park,35
4315,Eve Teasing,19:30,"Hastsal (28.6736, 76.9865)",Sunday,Moderate,18:30,Market,31
4316,Acid Attack,05:45,"Mandoli (28.6789, 76.9597)",Saturday,Moderate,03:19,Hospital,11
4317,Stalking,08:22,"Nangloi Jat (28.734, 77.0652)",Thursday,Severe,14:21,School,17
4318,Eve Teasing,09:38,"Mustafabad (28.8411, 76.8553)",Wednesday,Moderate,20:51,Mall,16
4319,Domestic Violence,23:58,"Gokal Pur (28.7913, 77.0079)",Tuesday,Severe,09:06,Market,29
4320,Stalking,21:45,"Burari (28.4941, 77.1673)",Monday,Moderate,17:46,Police Station,43
4321,Eve Teasing,05:16,"Mandoli (28.5137, 77.0672)",Tuesday,Minor,22:49,Park,23
4322,Stalking,22:37,"Dallo Pura (28.8544, 77.0063)",Tuesday,Severe,01:31,Temple,31
4323,Human Trafficking,08:31,"Nangloi Jat (28.4487, 77.2373)",Saturday,Moderate,06:39,School,15
4324,Honor Killing,17:56,"Deoli (28.678, 77.2155)",Sunday,Minor,18:26,Police Station,2
4325,Domestic Violence,17:01,"Kirari Suleman Nagar (28.4074, 76.9741)",Friday,Moderate,17:59,Mall,38
4326,Domestic Violence,18:26,"Bhalswa Jahangir Pur (28.7036, 77.2463)",Friday,Moderate,14:06,Market,31
4327,Dowry Death,02:44,"Gokal Pur (28.7372, 76.9877)",Sunday,Minor,12:57,Market,19
4328,Dowry Death,17:21,"Deoli (28.5579, 76.9379)",Tuesday,Moderate,21:50,Temple,27
4329,Sexual Harassment,15:07,"Nangloi Jat (28.5809, 76.9278)",Sunday,Moderate,20:43,Apartment Complex,21
4330,Acid Attack,18:31,"Mustafabad (28.4743, 76.8988)",Thursday,Minor,07:56,Market,20
4331,Dowry Death,01:38,"Bhalswa Jahangir Pur (28.893, 77.0727)",Tuesday,Minor,05:13,Park,8
4332,Eve Teasing,22:02,"Sultan Pur Majra (28.6194, 76.9871)",Monday,Severe,05:53,Park,38
4333,Eve Teasing,18:22,"Delhi Cantonment (28.7125, 76.9448)",Wednesday,Minor,19:42,Temple,28
4334,Honor Killing,19:07,"Mandoli (28.7738, 76.8938)",Wednesday,Minor,08:48,Market,6
4335,Human Trafficking,20:33,"Karawal Nagar (28.4592, 76.9608)",Thursday,Severe,10:59,Mall,33
4336,Eve Teasing,20:26,"Mustafabad (28.562, 77.0928)",Friday,Severe,23:47,Mall,18
4337,Dowry Death,07:36,"Sultan Pur Majra (28.56, 77.2445)",Sunday,Severe,14:00,Temple,50
4338,Dowry Death,00:49,"Delhi Cantonment (28.4486, 76.8187)",Thursday,Severe,06:17,Police Station,1
4339,Eve Teasing,21:13,"Kirari Suleman Nagar (28.7716, 77.2145)",Friday,Minor,13:10,Mall,34
4340,Human Trafficking,09:34,"Mustafabad (28.4219, 77.198)",Wednesday,Moderate,03:33,School,1
4341,Dowry Death,15:29,"Mustafabad (28.774, 76.9897)",Friday,Minor,12:12,Police Station,11
4342,Acid Attack,12:27,"Delhi Cantonment (28.8913, 77.011)",Thursday,Minor,09:40,Hospital,31
4343,Dowry Death,13:12,"Mandoli (28.7651, 77.0844)",Friday,Severe,12:16,Market,16
4344,Acid Attack,23:38,"Delhi Cantonment (28.8658, 76.8321)",Saturday,Moderate,01:56,Apartment Complex,47
4345,Honor Killing,15:35,"Burari (28.6326, 76.8838)",Thursday,Minor,08:24,Apartment Complex,42
4346,Sexual Harassment,21:50,"Nangloi Jat (28.5976, 77.079)",Thursday,Minor,12:21,Market,46
4347,Honor Killing,00:48,"Dallo Pura (28.868, 77.0121)",Saturday,Severe,06:05,Hospital,38
4348,Acid Attack,03:37,"Karawal Nagar (28.7094, 77.1833)",Saturday,Severe,05:12,School,26
4349,Stalking,08:02,"Deoli (28.7103, 76.9554)",Tuesday,Minor,18:59,Hospital,2
4350,Domestic Violence,17:05,"Gokal Pur (28.5225, 77.0867)",Saturday,Moderate,23:36,Hospital,11
4351,Honor Killing,22:38,"Kirari Suleman Nagar (28.7608, 77.138)",Sunday,Moderate,18:22,Temple,0
4352,Eve Teasing,09:07,"Deoli (28.6174, 77.2258)",Thursday,Moderate,22:37,Hospital,49
4353,Stalking,22:43,"Mustafabad (28.493, 76.8639)",Friday,Moderate,20:27,Apartment Complex,13
4354,Eve Teasing,07:37,"Nangloi Jat (28.8373, 76.9356)",Thursday,Moderate,14:59,School,48
4355,Domestic Violence,20:27,"Delhi Cantonment (28.4629, 77.1969)",Thursday,Severe,08:57,Park,5
4356,Stalking,22:51,"Mustafabad (28.5096, 76.9301)",Tuesday,Severe,09:41,Apartment Complex,20
4357,Eve Teasing,23:03,"Dallo Pura (28.4775, 76.8147)",Saturday,Minor,22:26,School,44
4358,Domestic Violence,09:35,"Deoli (28.8299, 76.8797)",Thursday,Moderate,16:30,Apartment Complex,50
4359,Acid Attack,06:47,"Mustafabad (28.7929, 77.2157)",Saturday,Moderate,21:16,Hospital,34
4360,Human Trafficking,23:19,"Nangloi Jat (28.5219, 76.8767)",Monday,Severe,07:36,Temple,13
4361,Acid Attack,06:00,"Mandoli (28.5924, 77.1824)",Friday,Minor,17:10,Market,20
4362,Domestic Violence,17:02,"Hastsal (28.4351, 76.9556)",Sunday,Minor,15:40,Hospital,45
4363,Acid Attack,06:31,"Kirari Suleman Nagar (28.5598, 77.2654)",Friday,Moderate,23:29,Mall,38
4364,Dowry Death,15:15,"Hastsal (28.8445, 77.2572)",Friday,Moderate,01:13,School,41
4365,Sexual Harassment,00:42,"Dallo Pura (28.6928, 77.1506)",Wednesday,Severe,13:37,School,29
4366,Human Trafficking,15:10,"Dallo Pura (28.5306, 76.8507)",Monday,Moderate,18:56,School,27
4367,Stalking,02:27,"Deoli (28.4269, 77.0591)",Tuesday,Severe,15:05,Market,9
4368,Dowry Death,15:11,"Bhalswa Jahangir Pur (28.6399, 77.134)",Thursday,Minor,09:18,Temple,22
4369,Human Trafficking,10:22,"Karawal Nagar (28.6124, 76.9784)",Friday,Severe,16:36,Mall,26
4370,Eve Teasing,17:13,"Mustafabad (28.733, 77.2007)",Sunday,Minor,21:02,Temple,48
4371,Honor Killing,17:06,"Nangloi Jat (28.8262, 76.8905)",Thursday,Minor,21:13,Market,9
4372,Domestic Violence,18:22,"Mustafabad (28.876, 77.1951)",Thursday,Moderate,09:35,Hospital,20
4373,Domestic Violence,17:40,"Burari (28.7574, 77.2599)",Thursday,Moderate,04:39,Apartment Complex,31
4374,Sexual Harassment,23:11,"Hastsal (28.5333, 77.0739)",Wednesday,Minor,15:50,Apartment Complex,3
4375,Acid Attack,22:00,"Dallo Pura (28.4549, 77.139)",Sunday,Minor,15:41,Temple,42
4376,Human Trafficking,20:04,"Hastsal (28.788, 77.1542)",Wednesday,Minor,12:08,Apartment Complex,6
4377,Eve Teasing,06:50,"Mandoli (28.529, 77.0872)",Saturday,Minor,20:11,Mall,24
4378,Human Trafficking,17:36,"Kirari Suleman Nagar (28.8786, 77.0705)",Tuesday,Moderate,12:53,Mall,37
4379,Acid Attack,15:24,"Gokal Pur (28.5733, 76.8319)",Sunday,Severe,07:52,Market,32
4380,Acid Attack,19:57,"Burari (28.5351, 76.9434)",Thursday,Severe,17:34,Mall,17
4381,Honor Killing,10:19,"Kirari Suleman Nagar (28.7237, 76.8461)",Monday,Minor,06:13,Mall,9
4382,Acid Attack,18:12,"Mandoli (28.8471, 76.8973)",Wednesday,Severe,05:34,Market,49
4383,Eve Teasing,06:33,"Sultan Pur Majra (28.6978, 76.978)",Monday,Moderate,07:02,Apartment Complex,38
4384,Acid Attack,15:04,"Hastsal (28.6248, 77.1647)",Sunday,Minor,06:21,Market,36
4385,Stalking,01:34,"Mandoli (28.6015, 77.0899)",Thursday,Severe,22:58,Mall,42
4386,Eve Teasing,06:50,"Burari (28.4842, 77.2874)",Friday,Minor,15:37,Temple,35
4387,Stalking,17:36,"Sultan Pur Majra (28.6298, 76.9657)",Thursday,Moderate,11:27,Temple,33
4388,Domestic Violence,06:32,"Burari (28.464, 76.8248)",Thursday,Moderate,22:51,Mall,13
4389,Stalking,01:12,"Deoli (28.5022, 77.0344)",Friday,Severe,03:58,Park,5
4390,Human Trafficking,05:13,"Dallo Pura (28.6937, 77.2886)",Monday,Severe,09:02,Market,12
4391,Acid Attack,14:55,"Nangloi Jat (28.4998, 77.103)",Wednesday,Moderate,02:50,Hospital,45
4392,Sexual Harassment,14:27,"Karawal Nagar (28.7487, 76.9995)",Saturday,Severe,18:06,Park,26
4393,Dowry Death,11:49,"Mustafabad (28.5704, 76.9071)",Monday,Severe,08:37,Apartment Complex,46
4394,Dowry Death,02:32,"Gokal Pur (28.6921, 77.2611)",Friday,Moderate,18:57,Apartment Complex,37
4395,Sexual Harassment,12:04,"Mustafabad (28.89, 76.9015)",Tuesday,Moderate,13:22,School,20
4396,Dowry Death,20:10,"Delhi Cantonment (28.5099, 77.2962)",Sunday,Minor,10:08,Police Station,34
4397,Sexual Harassment,14:48,"Delhi Cantonment (28.6846, 76.8122)",Thursday,Minor,11:48,Hospital,46
4398,Sexual Harassment,20:53,"Delhi Cantonment (28.681, 76.943)",Friday,Moderate,06:55,Police Station,46
4399,Dowry Death,08:08,"Delhi Cantonment (28.4668, 77.2527)",Thursday,Minor,18:50,Temple,50
4400,Human Trafficking,20:11,"Deoli (28.7607, 76.8517)",Wednesday,Moderate,07:17,Mall,8
4401,Eve Teasing,10:45,"Deoli (28.6812, 76.9267)",Tuesday,Minor,01:54,Temple,38
4402,Domestic Violence,17:19,"Mandoli (28.8791, 76.9313)",Thursday,Minor,03:09,School,45
4403,Honor Killing,07:41,"Nangloi Jat (28.6565, 76.9334)",Saturday,Moderate,11:54,Market,21
4404,Dowry Death,09:08,"Deoli (28.8229, 76.8858)",Tuesday,Minor,13:50,Police Station,27
4405,Dowry Death,08:04,"Nangloi Jat (28.4685, 77.2096)",Saturday,Minor,02:55,Market,35
4406,Human Trafficking,16:32,"Dallo Pura (28.5865, 76.8403)",Saturday,Moderate,03:49,Temple,3
4407,Honor Killing,07:38,"Delhi Cantonment (28.5439, 77.2297)",Monday,Severe,13:37,Temple,9
4408,Eve Teasing,20:03,"Hastsal (28.4069, 77.0484)",Friday,Severe,23:56,Apartment Complex,48
4409,Sexual Harassment,18:00,"Deoli (28.584, 77.0704)",Wednesday,Severe,03:18,Park,5
4410,Eve Teasing,22:16,"Hastsal (28.7326, 76.94)",Wednesday,Minor,00:56,Apartment Complex,23
4411,Domestic Violence,14:17,"Kirari Suleman Nagar (28.6758, 77.1016)",Saturday,Minor,07:17,Temple,9
4412,Honor Killing,06:57,"Karawal Nagar (28.7811, 77.0042)",Sunday,Severe,15:05,Park,31
4413,Dowry Death,07:40,"Gokal Pur (28.4703, 76.9805)",Saturday,Severe,00:52,Temple,3
4414,Sexual Harassment,15:40,"Deoli (28.6685, 76.9942)",Saturday,Severe,02:32,Mall,32
4415,Eve Teasing,20:46,"Burari (28.622, 76.8398)",Sunday,Moderate,20:11,Hospital,43
4416,Acid Attack,09:16,"Gokal Pur (28.5715, 77.1527)",Monday,Severe,02:58,Police Station,16
4417,Honor Killing,10:17,"Gokal Pur (28.4174, 77.1997)",Monday,Minor,14:00,Market,49
4418,Sexual Harassment,10:59,"Bhalswa Jahangir Pur (28.7635, 77.1115)",Monday,Severe,14:51,Temple,43
4419,Human Trafficking,23:42,"Kirari Suleman Nagar (28.4627, 76.9957)",Sunday,Severe,19:55,Apartment Complex,29
4420,Honor Killing,07:55,"Gokal Pur (28.8912, 76.8279)",Thursday,Minor,04:48,Hospital,31
4421,Sexual Harassment,17:48,"Kirari Suleman Nagar (28.405, 77.1556)",Sunday,Severe,21:46,Temple,23
4422,Honor Killing,21:35,"Mustafabad (28.8269, 77.2168)",Monday,Moderate,07:13,Apartment Complex,6
4423,Sexual Harassment,04:36,"Bhalswa Jahangir Pur (28.6855, 77.1186)",Friday,Severe,05:19,Market,25
4424,Acid Attack,23:56,"Delhi Cantonment (28.7977, 77.0364)",Tuesday,Minor,09:31,Apartment Complex,30
4425,Acid Attack,16:27,"Sultan Pur Majra (28.8401, 76.8532)",Saturday,Moderate,05:58,Temple,44
4426,Human Trafficking,00:31,"Mandoli (28.4981, 77.0921)",Saturday,Moderate,05:08,Market,40
4427,Sexual Harassment,03:18,"Hastsal (28.6235, 77.1715)",Sunday,Moderate,18:48,Temple,30
4428,Eve Teasing,06:04,"Dallo Pura (28.6237, 76.8367)",Saturday,Severe,20:57,Police Station,50
4429,Dowry Death,07:00,"Mustafabad (28.806, 77.0632)",Tuesday,Moderate,16:04,Apartment Complex,0
4430,Honor Killing,11:48,"Mandoli (28.5453, 76.8283)",Friday,Minor,12:02,Police Station,4
4431,Domestic Violence,09:17,"Hastsal (28.6843, 77.2715)",Wednesday,Moderate,08:34,Police Station,40
4432,Domestic Violence,00:34,"Mustafabad (28.6571, 76.9661)",Friday,Moderate,16:58,Hospital,26
4433,Acid Attack,03:29,"Sultan Pur Majra (28.5729, 77.1415)",Saturday,Severe,22:52,Temple,30
4434,Domestic Violence,15:07,"Delhi Cantonment (28.8322, 76.9391)",Monday,Moderate,17:58,Temple,37
4435,Domestic Violence,09:12,"Kirari Suleman Nagar (28.5753, 76.9993)",Saturday,Moderate,08:53,Temple,48
4436,Domestic Violence,00:06,"Mustafabad (28.6492, 76.8219)",Friday,Minor,10:07,Park,38
4437,Human Trafficking,21:12,"Delhi Cantonment (28.7308, 76.9331)",Wednesday,Moderate,22:13,Park,45
4438,Acid Attack,17:12,"Burari (28.6265, 76.9764)",Monday,Minor,16:32,Police Station,8
4439,Eve Teasing,22:26,"Mustafabad (28.4437, 76.952)",Monday,Minor,16:52,Park,35
4440,Stalking,07:06,"Dallo Pura (28.8931, 76.8737)",Wednesday,Minor,14:45,Hospital,22
4441,Human Trafficking,15:03,"Gokal Pur (28.8383, 77.1039)",Tuesday,Moderate,22:17,Apartment Complex,6
4442,Human Trafficking,22:02,"Kirari Suleman Nagar (28.6009, 76.9293)",Thursday,Severe,13:58,Park,17
4443,Eve Teasing,12:33,"Mandoli (28.8713, 76.8592)",Tuesday,Moderate,10:17,Market,31
4444,Dowry Death,12:21,"Delhi Cantonment (28.455, 77.2372)",Tuesday,Minor,18:12,School,11
4445,Honor Killing,20:41,"Burari (28.4627, 77.1172)",Thursday,Moderate,04:43,Apartment Complex,16
4446,Stalking,20:56,"Delhi Cantonment (28.4149, 76.9432)",Sunday,Severe,10:03,Mall,33
4447,Stalking,12:52,"Nangloi Jat (28.4666, 76.9435)",Saturday,Moderate,00:31,Market,48
4448,Honor Killing,09:30,"Kirari Suleman Nagar (28.6083, 76.8547)",Monday,Moderate,15:40,Apartment Complex,41
4449,Dowry Death,00:09,"Mustafabad (28.6736, 77.0114)",Monday,Minor,08:42,Hospital,18
4450,Stalking,13:53,"Deoli (28.8436, 77.2385)",Wednesday,Minor,07:47,Mall,27
4451,Sexual Harassment,12:20,"Kirari Suleman Nagar (28.5353, 77.1049)",Thursday,Severe,22:19,Park,22
4452,Domestic Violence,09:28,"Dallo Pura (28.5024, 76.9119)",Monday,Minor,22:36,Temple,1
4453,Eve Teasing,20:26,"Hastsal (28.857, 77.2277)",Sunday,Moderate,10:06,Apartment Complex,16
4454,Human Trafficking,08:37,"Gokal Pur (28.5602, 77.1647)",Saturday,Severe,23:54,Police Station,8
4455,Sexual Harassment,22:59,"Dallo Pura (28.7684, 77.1916)",Wednesday,Minor,20:42,School,9
4456,Honor Killing,23:53,"Dallo Pura (28.6004, 77.204)",Sunday,Severe,10:55,Apartment Complex,11
4457,Eve Teasing,08:38,"Karawal Nagar (28.5816, 77.2873)",Friday,Moderate,15:05,School,9
4458,Domestic Violence,15:12,"Sultan Pur Majra (28.5083, 76.8969)",Wednesday,Minor,06:57,Hospital,2
4459,Acid Attack,14:57,"Sultan Pur Majra (28.5768, 77.1549)",Saturday,Severe,18:08,Police Station,40
4460,Dowry Death,00:30,"Karawal Nagar (28.4168, 76.9835)",Wednesday,Severe,11:36,Police Station,40
4461,Honor Killing,13:15,"Gokal Pur (28.8475, 76.9265)",Wednesday,Severe,05:07,Mall,4
4462,Stalking,03:45,"Gokal Pur (28.5756, 77.1692)",Saturday,Minor,10:11,Mall,11
4463,Sexual Harassment,07:22,"Karawal Nagar (28.6279, 77.1976)",Monday,Severe,11:02,School,24
4464,Human Trafficking,07:29,"Kirari Suleman Nagar (28.7627, 76.8743)",Tuesday,Moderate,06:31,Apartment Complex,36
4465,Acid Attack,02:13,"Sultan Pur Majra (28.8551, 77.2467)",Monday,Moderate,00:20,Market,34
4466,Eve Teasing,23:54,"Nangloi Jat (28.8473, 76.9176)",Tuesday,Severe,16:40,Market,23
4467,Domestic Violence,04:38,"Karawal Nagar (28.5034, 76.8094)",Tuesday,Severe,01:06,Apartment Complex,24
4468,Stalking,12:30,"Gokal Pur (28.6365, 77.0059)",Tuesday,Severe,21:59,Temple,36
4469,Honor Killing,11:31,"Mustafabad (28.7679, 76.8066)",Friday,Moderate,22:19,Police Station,6
4470,Human Trafficking,23:00,"Karawal Nagar (28.8125, 77.0663)",Sunday,Moderate,16:57,Apartment Complex,4
4471,Human Trafficking,20:24,"Bhalswa Jahangir Pur (28.664, 77.0264)",Thursday,Minor,08:48,Park,0
4472,Honor Killing,19:04,"Dallo Pura (28.8358, 76.9224)",Sunday,Minor,05:04,Park,17
4473,Sexual Harassment,22:28,"Mustafabad (28.6727, 77.0511)",Wednesday,Minor,17:56,Park,18
4474,Sexual Harassment,19:52,"Hastsal (28.5567, 77.1821)",Tuesday,Severe,10:40,Hospital,15
4475,Human Trafficking,09:21,"Kirari Suleman Nagar (28.5777, 77.2802)",Thursday,Moderate,01:41,Mall,3
4476,Dowry Death,05:25,"Karawal Nagar (28.5225, 76.9882)",Monday,Minor,03:08,Apartment Complex,4
4477,Domestic Violence,04:57,"Mustafabad (28.4857, 77.2676)",Tuesday,Minor,21:20,School,12
4478,Acid Attack,16:25,"Mustafabad (28.4534, 76.8099)",Monday,Severe,18:36,Mall,30
4479,Acid Attack,08:04,"Deoli (28.51, 77.046)",Thursday,Severe,22:32,Hospital,33
4480,Honor Killing,14:16,"Gokal Pur (28.8546, 76.8291)",Friday,Moderate,13:25,Police Station,36
4481,Stalking,03:58,"Nangloi Jat (28.6206, 76.9447)",Wednesday,Severe,17:54,Temple,33
4482,Dowry Death,16:34,"Gokal Pur (28.5708, 76.8311)",Wednesday,Minor,15:11,Temple,5
4483,Dowry Death,01:25,"Burari (28.8216, 76.816)",Monday,Severe,04:18,Temple,14
4484,Domestic Violence,16:50,"Mustafabad (28.881, 77.1974)",Saturday,Severe,03:41,Temple,38
4485,Stalking,21:05,"Delhi Cantonment (28.6393, 76.8119)",Monday,Severe,00:06,Temple,37
4486,Dowry Death,14:45,"Karawal Nagar (28.4083, 76.9117)",Tuesday,Minor,09:48,Hospital,37
4487,Human Trafficking,01:36,"Bhalswa Jahangir Pur (28.866, 76.8167)",Friday,Severe,10:37,Hospital,0
4488,Dowry Death,11:23,"Sultan Pur Majra (28.7083, 77.1551)",Thursday,Severe,10:37,Park,43
4489,Dowry Death,04:30,"Nangloi Jat (28.7136, 77.065)",Thursday,Severe,11:54,Market,48
4490,Honor Killing,22:48,"Sultan Pur Majra (28.4886, 77.1033)",Monday,Moderate,20:42,Mall,24
4491,Human Trafficking,09:53,"Dallo Pura (28.878, 76.9838)",Tuesday,Minor,09:28,Apartment Complex,41
4492,Sexual Harassment,19:15,"Mustafabad (28.7564, 76.9849)",Friday,Severe,09:15,Hospital,34
4493,Stalking,16:08,"Mustafabad (28.6574, 77.2201)",Wednesday,Minor,15:29,Mall,9
4494,Stalking,05:56,"Kirari Suleman Nagar (28.6496, 77.1058)",Sunday,Minor,21:10,Market,39
4495,Honor Killing,05:04,"Deoli (28.5135, 76.9486)",Wednesday,Minor,22:39,Park,49
4496,Honor Killing,14:46,"Delhi Cantonment (28.4662, 77.0694)",Monday,Severe,16:23,Temple,5
4497,Domestic Violence,12:21,"Nangloi Jat (28.4314, 77.1597)",Tuesday,Minor,09:00,Market,36
4498,Acid Attack,15:08,"Deoli (28.7805, 76.9883)",Wednesday,Severe,00:08,Temple,2
4499,Human Trafficking,02:09,"Sultan Pur Majra (28.6702, 77.1934)",Monday,Severe,09:39,Police Station,46
4500,Stalking,09:40,"Sultan Pur Majra (28.8302, 77.2415)",Tuesday,Minor,15:40,Park,0
4501,Eve Teasing,22:08,"Dallo Pura (28.6679, 76.8629)",Friday,Moderate,04:21,Park,17
4502,Domestic Violence,08:41,"Mustafabad (28.7265, 77.0615)",Saturday,Minor,20:42,Temple,35
4503,Human Trafficking,06:21,"Bhalswa Jahangir Pur (28.8769, 77.1316)",Thursday,Severe,11:22,Park,6
4504,Human Trafficking,17:52,"Mustafabad (28.6478, 77.2723)",Wednesday,Moderate,07:47,Market,15
4505,Stalking,01:56,"Bhalswa Jahangir Pur (28.5224, 76.9071)",Wednesday,Severe,23:38,Hospital,22
4506,Human Trafficking,10:10,"Mustafabad (28.6018, 76.9667)",Thursday,Severe,12:03,Market,37
4507,Eve Teasing,05:49,"Burari (28.7031, 76.8191)",Friday,Severe,21:24,Temple,8
4508,Stalking,15:42,"Bhalswa Jahangir Pur (28.7662, 76.8726)",Wednesday,Severe,16:24,Mall,18
4509,Domestic Violence,08:32,"Mandoli (28.534, 77.0665)",Thursday,Moderate,05:08,Mall,1
4510,Acid Attack,03:03,"Mandoli (28.4821, 77.2196)",Monday,Severe,01:56,Park,25
4511,Eve Teasing,20:49,"Hastsal (28.7315, 76.9257)",Sunday,Minor,05:26,Police Station,2
4512,Human Trafficking,05:13,"Hastsal (28.7555, 76.9798)",Thursday,Moderate,22:07,Apartment Complex,2
4513,Sexual Harassment,14:35,"Delhi Cantonment (28.7045, 77.1556)",Monday,Moderate,16:02,Market,31
4514,Domestic Violence,18:45,"Delhi Cantonment (28.8644, 77.0691)",Saturday,Severe,17:00,Temple,11
4515,Stalking,12:12,"Kirari Suleman Nagar (28.7101, 76.8749)",Wednesday,Moderate,17:07,Apartment Complex,33
4516,Acid Attack,19:30,"Karawal Nagar (28.4495, 76.9069)",Sunday,Severe,03:40,Mall,40
4517,Honor Killing,13:42,"Bhalswa Jahangir Pur (28.8359, 76.9092)",Friday,Severe,11:57,School,27
4518,Sexual Harassment,05:57,"Karawal Nagar (28.7601, 77.1189)",Tuesday,Minor,02:21,Police Station,27
4519,Honor Killing,15:00,"Gokal Pur (28.4232, 76.9686)",Wednesday,Severe,15:36,Temple,32
4520,Dowry Death,22:56,"Burari (28.7464, 77.0525)",Friday,Minor,05:45,Hospital,47
4521,Domestic Violence,01:48,"Gokal Pur (28.8261, 76.996)",Monday,Minor,01:22,School,18
4522,Stalking,02:49,"Mandoli (28.7898, 76.9233)",Wednesday,Minor,06:09,Apartment Complex,38
4523,Sexual Harassment,13:57,"Dallo Pura (28.6833, 77.291)",Thursday,Moderate,06:03,Apartment Complex,1
4524,Acid Attack,21:28,"Delhi Cantonment (28.832, 77.2699)",Friday,Minor,12:04,Police Station,43
4525,Stalking,08:03,"Sultan Pur Majra (28.8162, 77.1473)",Monday,Severe,11:24,Mall,26
4526,Acid Attack,21:18,"Nangloi Jat (28.6906, 76.993)",Saturday,Severe,02:45,Park,10
4527,Sexual Harassment,08:00,"Mustafabad (28.8059, 76.8872)",Thursday,Severe,08:35,Police Station,50
4528,Acid Attack,02:49,"Mandoli (28.7868, 76.8701)",Tuesday,Moderate,13:18,Temple,17
4529,Stalking,03:27,"Sultan Pur Majra (28.7651, 77.1864)",Tuesday,Minor,14:03,Apartment Complex,0
4530,Stalking,07:40,"Nangloi Jat (28.8591, 77.2722)",Sunday,Severe,03:35,Mall,23
4531,Eve Teasing,09:23,"Mustafabad (28.7159, 76.9736)",Tuesday,Moderate,09:08,Temple,13
4532,Human Trafficking,15:29,"Mandoli (28.821, 77.0893)",Saturday,Moderate,03:00,Hospital,44
4533,Human Trafficking,21:44,"Deoli (28.7679, 77.2533)",Sunday,Severe,11:01,Mall,23
4534,Eve Teasing,02:15,"Deoli (28.6511, 76.9687)",Saturday,Severe,12:27,Police Station,28
4535,Domestic Violence,05:50,"Dallo Pura (28.4265, 77.1274)",Thursday,Severe,20:57,Mall,31
4536,Stalking,05:49,"Dallo Pura (28.7684, 77.2874)",Saturday,Severe,09:12,Market,30
4537,Eve Teasing,16:14,"Sultan Pur Majra (28.8548, 76.8678)",Saturday,Moderate,06:25,Mall,3
4538,Eve Teasing,12:00,"Hastsal (28.6638, 77.1373)",Wednesday,Moderate,22:42,School,29
4539,Domestic Violence,21:01,"Dallo Pura (28.827, 76.8493)",Thursday,Minor,17:27,Temple,48
4540,Acid Attack,10:49,"Kirari Suleman Nagar (28.618, 77.0321)",Friday,Severe,16:07,Market,21
4541,Stalking,22:30,"Karawal Nagar (28.8471, 77.2885)",Saturday,Moderate,12:53,Market,37
4542,Human Trafficking,05:31,"Burari (28.6137, 77.2675)",Friday,Minor,17:27,School,12
